tmdb_id,show_title,character_name,billing_order,tmdb_person_id,name,also_known_as,gender,birthday,deathday,age,place_of_birth,nationality,known_for_dept,biography,marriage_status,spouse_names,partner_names,profile_url,instagram_id,instagram_url,twitter_id,twitter_url,facebook_id,facebook_url,tiktok_id,tiktok_url,imdb_id,wikidata_id,popularity
257530,Laughter Chefs Unlimited Entertainment,Self,2,1055969,Krishna Abhishek,Krushna Abhishek,Male,,,,,,Acting,,Married,Kashmira Shah,,https://image.tmdb.org/t/p/w500/2wJ0f2nJXUdVQ7R6NHQdXiIu4YE.jpg,,,,,,,,,nm2243737,Q6437374,0.36
257530,Laughter Chefs Unlimited Entertainment,Self,3,86283,Kashmera Shah, Kashmira Shah,Female,1970-12-02,,55,"Mumbai, India",India,Acting,"From Wikipedia, the free encyclopedia

Kashmera Shah (born 2 December 1970 in Mumbai) is an Indian actress and model. She is the Granddaughter of famous Hindustani classical singer, Anjanibai Lolekar. She has appeared in a number of Hindi and Marathi films. She is a half Maharashtrian and half Gujarati. She has also won many beauty contests such as Miss University World and Miss India talent winner.

Description above from the Wikipedia article Kashmera Shah, licensed under CC-BY-SA, full list of contributors on Wikipedia.",Married,Krushna Abhishek,,https://image.tmdb.org/t/p/w500/ITOuD1fj5FKo2p98wjfVdDtEpv.jpg,kashmera1,https://www.instagram.com/kashmera1/,,,,,,,nm0787447,Q6374451,0.85
257530,Laughter Chefs Unlimited Entertainment,Self,4,1246197,Karan Kundra,Karan Kundrra,Male,1984-10-11,,41,"Jalandhar, Punjab, India",India,Acting,"Karan Kundrra is an Indian film and television actor. He is known for MTV Roadies, MTV Splitsvilla and MTV Love School. In 2021, he participated as a contestant in Colors TV's Bigg Boss 15.",In a relationship,,Anusha Dandekar,https://image.tmdb.org/t/p/w500/cF6R5rIOD3s5GzdVC2uIDHkeRDY.jpg,kkundrra,https://www.instagram.com/kkundrra/,kkundrra,https://twitter.com/kkundrra,Kkundrra,https://www.facebook.com/Kkundrra,,,nm4424993,Q6368389,0.73
257530,Laughter Chefs Unlimited Entertainment,Self,6,2209293,Aly Goni,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/oslc0zlQlj0008yx7XqSQ5ZhL8p.jpg,,,,,,,,,,,0.18
257530,Laughter Chefs Unlimited Entertainment,Self,12,237723,Jannat Zubair Rahmani,Jannat Zubair Rehmani,Female,2001-08-29,,24,"Mumbai, Maharashtra, India",India,Acting,Jannat Zubair Rahmani is an Indian film and television actress. She started her career in 2009 but gained recognition through Colors TV's Phulwa in 2011. She has also played the role of Young Phool Kanwar in Bharat Ka Veer Putra–Maharana Pratap and Pankti Sharma in Tu Aashiqui.,Unknown,,,https://image.tmdb.org/t/p/w500/b7HBjn0Pfk9noE0xoNGOs9H1LNd.jpg,jannatzubair29,https://www.instagram.com/jannatzubair29/,,,thejannatzubair,https://www.facebook.com/thejannatzubair,,,nm4598874,,0.82
257530,Laughter Chefs Unlimited Entertainment,Self,14,4374244,Elvish Yadav,,Male,1997-09-14,,28,"Haryana, India",India,Acting,"Siddharth ""Elvish"" Yadav is an Indian digital creator, music artist, and reality television personality. He gained recognition on YouTube, through his comedy skits, vlogs, and social commentary. He won Bigg Boss OTT 2 in 2023, becoming the first wild card contestant to lift the trophy.",Unknown,,,https://image.tmdb.org/t/p/w500/aJ21zmKqOY3V11mAPHfc2I70ei.jpg,,,,,,,,,,,0.27
257530,Laughter Chefs Unlimited Entertainment,Self,15,3273844,Isha Malviya,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/qWIAhyXvXuS9rWsphKZAdj5y3Nv.jpg,,,,,,,,,,,0.13
257530,Laughter Chefs Unlimited Entertainment,Self,16,1245861,Debina Bonnerjee,,Female,1983-04-18,,42,"Kolkata, West Bengal, India",India,Acting,"Debina Bonnerjee is an Indian actress who appears predominantly in Hindi films and television. Bonnerjee is best known for her portrayal of Sita in Ramayan, Mayuri Narayan in Chidiya Ghar and Poulomi in Santoshi Maa. She has been part of films such as Ammayilu Abbayilu, Nanjundi and Perarasu.",Unknown,,,,,,,,,,,,,,0.23
257530,Laughter Chefs Unlimited Entertainment,Self,17,902550,Gurmeet Choudhary,,Male,1984-02-22,,42,"Bhagalpur, Bihar, India",India,Acting,"Gurmeet Choudhary is an Indian actor and martial artist. He is known for his portrayal of Rama in 2008 TV Series, Ramayan, Maan Singh Khurana in Geet – Hui Sabse Parayi and Yash Suraj Pratap Sindhina in Punar Vivaah - Zindagi Milegi Dobara. In 2012, Gurmeet participated in Jhalak Dikhhla Jaa and emerged as the winner. He made his film debut with Fox Studio's psychological thriller and horror, Khamoshiyan. He later appeared in the film Wajah Tum Ho.",Married,Debina Bonnerjee,,https://image.tmdb.org/t/p/w500/eCeElyYgPm1ZvV1NWlBeQbUCp8c.jpg,guruchoudhary,https://www.instagram.com/guruchoudhary/,gurruchoudhary,https://twitter.com/gurruchoudhary,Gurmeet.Choudhary,https://www.facebook.com/Gurmeet.Choudhary,,,nm3073211,Q4507797,0.55
257530,Laughter Chefs Unlimited Entertainment,Self,18,4513985,Abhishek Kumar,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.04
257530,Laughter Chefs Unlimited Entertainment,Self,19,4932379,Samarth Jurel,,Unknown,2001-04-30,,24,"Indore, Madhya Pradesh, India",India,Acting,,Unknown,,,,,,,,,,,,,,0.13
257530,Laughter Chefs Unlimited Entertainment,Self,20,2617846,Tejasswi Prakash,,Female,1992-06-10,,33,"Jebbah, Saudi Arabia",Saudi Arabia,Acting,"Tejasswi Prakash Wayangankar is an Indian television actress known for playing Ragini Maheshwari in Swaragini, Mishti Khanna in Silsila Badalte Rishton Ka and participating in Fear Factor: Khatron Ke Khiladi 10.In 2017, she played Diya Singh in Sony TV's Pehredaar Piya Ki opposite Affan Khan. After Pehredaar Piya Ki ended, Prakash was re-cast as Diya Singh in Rishta Likhenge Hum Naya opposite Rohit Suchanti.In 2018, she portrayed Uruvi in Star Plus's Karn Sangini opposite Aashim Gulati.",Unknown,,,https://image.tmdb.org/t/p/w500/pZ4ViUZ354Ru1HqRNxKgQBaCtWw.jpg,tejasswiprakash,https://www.instagram.com/tejasswiprakash/,,,iamTejasswiPrakash,https://www.facebook.com/iamTejasswiPrakash,,,,,1.23
257530,Laughter Chefs Unlimited Entertainment,Self,21,2358673,Eisha Singh,,Female,1998-12-24,,27,"Bhopal, Madhya Pradesh, India",India,Acting,Eisha Singh is an Indian television actress who has won a number of accolades in such small career.,Unknown,,,https://image.tmdb.org/t/p/w500/mPlUU2NZHuE7ip6akuHAE7TbvoV.jpg,eishasingh,https://www.instagram.com/eishasingh/,,,iamEishaSingh,https://www.facebook.com/iamEishaSingh,,,,,0.31
307959,LBW: Love Beyond Wicket,Rangan,0,585382,Vikranth,Vikranth Santhosh | Vikranth Sandhosh,Male,1984-08-10,,41,"Chennai, Tamil Nadu, India",India,Acting,"Vikranth is an Indian film actor. He was first introduced in the film Karka Kasadara (2005) directed by R. V. Udayakumar and later appeared in other romantic drama films.  His contributions as a cricketer in the Celebrity Cricket League raised Vikranth's profile in the early 2010s and he began to work on more prominent films. He won acclaim for his extended cameo role in Suseenthiran's Pandianadu.

Vikranth is the cousin of Popular Tamil Ilayathalapathi Vijay and nephew of S. A. Chandrasekhar.He married Manasa Hemachandran, who is the daughter of actress Kanakadurga, on 21 October 2009 in Chennai. His son was born on 23 July 2010.",Unknown,,,https://image.tmdb.org/t/p/w500/ksMHimRUMXLwJqrZsgGx9TzyQiN.jpg,,,,,,,,,nm5990227,Q7929613,0.67
307959,LBW: Love Beyond Wicket,Thangam,1,2244859,Niyathi Kadambi,نیاتی کادامبی,Female,2004-01-18,,22,,,Acting,Niyathi Kadambi was born in 18 January 2004. Niyathi made her acting debut in 96. She is the daughter of actor Chetan and actress Devadarshini who is his co-star in many serials.,Unknown,,,https://image.tmdb.org/t/p/w500/csIXL1REvgQeb9zprB361wpI3Y5.jpg,,,,,,,,,nm10174310,,0.97
307959,LBW: Love Beyond Wicket,Rukmani,2,1836180,Sindhu Shyam,Sindhu Shyam Ganesh,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/jpfvvVgSneZXRpJNsnnXO97zsq1.jpg,,,,,sindhusganesh,https://www.facebook.com/sindhusganesh,,,nm6797738,,0.1
307959,LBW: Love Beyond Wicket,,3,3389590,Nikhil Nair,Nikhil Sajith,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/4UvlJE1acXr5JfCo0ZjNO63w4Gb.jpg,,,,,,,,,,,0.14
307959,LBW: Love Beyond Wicket,Theeyovadhi,4,4024319,Akshathaa Ajit,,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/ljYaqmPZIUccoiLbuWCWFhzMfKI.jpg,,,,,,,,,nm14116516,,0.41
307959,LBW: Love Beyond Wicket,,5,4859310,Harish,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.08
307959,LBW: Love Beyond Wicket,Matheyan,6,5910042,Naveen,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.08
307959,LBW: Love Beyond Wicket,Paandu,7,5650439,Karthi,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.07
307959,LBW: Love Beyond Wicket,Mani,8,5910043,Ayaz Khan,,Male,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.11
285581,Brother-in-Laws,Sub-Inspector Kanakan Muthuraman,0,1852368,Aneesh Ravi,,Male,1975-07-19,,50,"Chirayinkeezhu, Travancore",Travancore,Acting,"Aneesh Ravi is an acclaimed Indian television actor, anchor, and theatre artist best known for his versatile performances in Malayalam television. Born in Chirayinkeezhu, Thiruvananthapuram, Kerala, Aneesh started his journey in the performing arts with a strong foundation in theatre. He honed his acting skills with the prestigious theatre group Rangachetana and quickly gained recognition for his expressive performances. Holding postgraduate degrees in Malayalam and Politics, as well as a diploma in Media and Journalism, Aneesh seamlessly combines intellect with artistry. He first appeared on television with the serial Snehatheeram, but rose to household fame through his leading roles in popular serials like Karyam Nissaram, Santhwanam, Aliyan vs Aliyan and currently plays the role of Kana",Unknown,,,https://image.tmdb.org/t/p/w500/9lAADixOVeJTdpAs7by9LX7xyCa.jpg,,,,,,,,,,,0.16
285581,Brother-in-Laws,Lillykutty,1,5279007,Saumya Bhagyan Pillai,,Female,1987-02-19,,39,,,Acting,"Saumya Bhagyan Pillai, also known as Soumya Bhagyananthan, is a renowned Malayalam television actress and classical dancer, born on February 19, 1987, in Kerala, India. Raised in a humble family alongside her three sisters, Saumya discovered her passion for performance early in life. She participated in dance competitions during her school days, often using prize money to support her household. Her journey into the entertainment world began with live dance shows at tourist resorts, where she honed her confidence and stage presence. These formative years laid the foundation for her future in television and comedy.

Saumya rose to fame through her beloved role as Lilly Kutty in the popular Malayalam sitcom “Aliyans”, which brought her into the limelight as a gifted comic actress. Her natural",Unknown,,,https://image.tmdb.org/t/p/w500/9WhyiMsB6GcyNM8tMVKK4oRJZ7k.jpg,,,,,,,,,,,1.92
285581,Brother-in-Laws,Cleatus Mathai,2,1873703,Riyas Narmakala, Riyas Narmmakala | Riyaz Narmakala  | Riyas Marimayam,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/35SrhblGevF6eLrXtnhZSgyF8d1.jpg,,,,,,,,,,,0.2
285581,Brother-in-Laws,Thankamani,3,1665414,Manju Pathrose,Manju Sunichen ,Female,1986-02-26,,40,"Kizhakkambalam, Ernakulam, Kerala",Kerala,Acting,"Manju Pathrose is an Indian actress who appears in Malayalam cinema and television. She began her career by contesting in the reality TV show Veruthe Alla Bharya on Mazhavil Manorama. She got her first break with a character role as Syamala in Marimayam, a sitcom on Mazhavil Manorama. She won the Kerala State Television Awards (Special Jury Award) for her performance as Thankam in Aliyan vs Aliyan.",Unknown,,,https://image.tmdb.org/t/p/w500/5KGa45aiJlliPRk0cwqDHMKJmT3.jpg,,,,,,,,,,,0.67
285581,Brother-in-Laws,Ratnamma,4,1623190,Sethu Lakshmi,Sethulakshmi | സേതുലക്ഷ്മി,Female,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/iCzxlc0AD2K7j9ySrVMNcPFlyAK.jpg,,,,,,,,,,,0.28
285581,Brother-in-Laws,Ronald Kodangavila,5,5279015,Abhilash Kottarakkara,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/sMFfolRIyEGkk6uv15Rs8RoaYqe.jpg,,,,,,,,,,,0.02
285581,Brother-in-Laws,Herself,6,5279013,Akshaya,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/kp1bevMQCx5J3BS9G4wkEjjQTKi.jpg,,,,,,,,,,,0.13
285581,Brother-in-Laws,Takkuddu,7,5337184,Muhammad Raihan,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/rYjdymDGEDSOW7aFyT3M9pYEtcx.jpg,,,,,,,,,,,0.04
285581,Brother-in-Laws,Sulochana,8,5343675,Smitha Anil,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/yekbNirOl2FUU7IhHh4FjkAFhEI.jpg,,,,,,,,,,,0.03
285581,Brother-in-Laws,Girirajan,9,5279022,Mani Shoranur,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/g8QoUWAE6a2nGTn857CyxFLZcKx.jpg,,,,,,,,,,,0.01
285581,Brother-in-Laws,Girija,10,5343674,Bindu Sreehari,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/zVM0RBqtRifHoYnYH8BQ2hgLP1p.jpg,,,,,,,,,,,0.05
285581,Brother-in-Laws,Himself,11,5343677,Ansar Babu,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/gPpzuv4Aul8mbCN9K34bAUK2YwZ.jpg,,,,,,,,,,,0.01
285581,Brother-in-Laws,Natarajan,12,5343678,Sahil S Nair,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/jSg2JjHtJVHeOGmnnD1NO37ZGXF.jpg,,,,,,,,,,,0.04
285581,Brother-in-Laws,Nallu,13,5343711,Rithu Nilaa,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/megIkh3PaHqycxKoUGTa9qXEN2r.jpg,,,,,,,,,,,0.06
285581,Brother-in-Laws,Saiyyu,14,5343712,Dala Neehara,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/nNX1nP0n0toZIVgkM22ECgktb7m.jpg,,,,,,,,,,,0.02
316879,Chiraiya,Kamlesh,0,35778,Divya Dutta,ਦਿਵਿਆ ਦੱਤਾ |     Divya Datta | दिव्या दत्ता ,Female,1977-09-25,,48,"Ludhiana, Punjab, India",India,Acting,"Divya Dutta (born 25 September 1977) is an Indian actress and model. She has appeared in Hindi and Punjabi cinema, in addition to Malayalam and English-language films. She has received many awards including a National Film Award, a Filmfare OTT Award and 2 IIFA Awards.

Dutta debuted in Hindi cinema in 1994 with the film Ishq Mein Jeena Ishq Mein Marna, which she followed up with a lead role in the 1995 drama Veergati and a string of supporting roles. She then garnered attention for playing the lead role of Zainab, a Muslim wife separated from her Sikh husband, in the 1999 Punjabi film Shaheed-e-Mohabbat Boota Singh, set against the backdrop of the 1947 Partition of India. The movie was a surprise hit, and Dutta subsequently continued to act in supporting roles. In 2004, Dutta garnered wid",Unknown,,,https://image.tmdb.org/t/p/w500/xxSEvi51LguupzqvnL87Hid0UD.jpg,divyadutta25,https://www.instagram.com/divyadutta25/,,,,,,,nm0244890,Q467964,1.58
316879,Chiraiya,Bhramar,1,85879,Sanjay Mishra,संजय मिश्रा | Sanjay Misra,Male,1963-10-06,,62,"Darbhanga, India",India,Acting,Sanjay Mishra is an Indian actor known for his works predominantly in Hindi cinema and television.,Unknown,,,https://image.tmdb.org/t/p/w500/4MGKohKGU4v9SoXcQKCcC4e4Bpi.jpg,,,,,,,,,nm0592799,Q7418358,0.94
316879,Chiraiya,Arun,2,6079925,Siddharth Shaw,,Unknown,,,,,,Acting,,Unknown,,,,,,,,,,,,,,0.04
316879,Chiraiya,Pooja,3,3529304,Prasanna Bisht,,Female,1999-08-08,,26,,,Acting,"Prasanna Bisht, born on August 8, 1999, is both an actress and an art director, acclaimed for her work in ""Dillogical"" (2024), ""Dhai Aakhar"" (2023), and ""Bokshi.""",Unknown,,,https://image.tmdb.org/t/p/w500/9qu7HpmTyh3qAGg8TrsWzwgn0Iy.jpg,prasanna_bisht,https://www.instagram.com/prasanna_bisht/,prasanna_bisht,https://twitter.com/prasanna_bisht,,,,,,,5.66
316879,Chiraiya,Vinay,4,2814880,Faisal Rashid,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/dw4Re4AmPqEr1dSeKQgZX84R4PW.jpg,,,,,,,,,,,1.53
316879,Chiraiya,,5,1856634,Sarita Joshi,Saritha Joshi,Unknown,,,,,,Acting,,Married,Pravin Joshi,,https://image.tmdb.org/t/p/w500/njUfojPEbH2Si1mEJ4DEFSO2lmF.jpg,,,,,,,,,nm1934428,Q7424124,0.23
242528,Doree,Ganga Prasad,1,2226459,Amar Upadhyay,,Male,1976-08-01,,49,"Ahmedabad, Gujarat, India",India,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/xR7Fof3IazdXQVi916ds3Ae5VsI.jpg,,,,,,,,,,,0.25
242528,Doree,Kailashi Thakur,2,86226,Sudha Chandran,,Female,1965-09-27,,60,"Bombay, Maharashtra, India",India,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/5luAjXWqiMs821ZyyN894yJH34m.jpg,,,,,,,,,nm0151534,Q48289,0.45
242528,Doree,Manasi Anand Thakur,3,1241439,Toral Rasputra,,Female,1987-09-09,,38,"Mumbai, Maharashtra, India",India,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/xVrFJ62Vrn2bbQiBYWRQ7auQAar.jpg,,,,,,,,,,,0.1
242528,Doree,Doree Thakur,5,4830802,Priyanshi Yadav,,Unknown,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/ucKE1IqXKLAiFsaVRbhoXcu1H0E.jpg,,,,,,,,,,,0.31
242528,Doree,Advocate Maan Thaku,6,3522680,Ishaan Dhawan,ईशान धवन,Male,,,,,,Acting,,Unknown,,,https://image.tmdb.org/t/p/w500/opUxg2LaOaweZ6XMFK2ReXemS2y.jpg,,,,,,,,,,,0.03
242528,Doree,Rajnandini Thakur,7,237720,Sreejita De,,Female,1989-07-17,,36,"Kolkata, West Bengal, India",India,Acting,"Sreejita De (born 16 July 1989) is an Indian television and film actress who portrayed Mukta in Colors TV's Uttaran, which ranks among the longest-running Indian television shows.",Unknown,,,https://image.tmdb.org/t/p/w500/kMz7itPqk3CAZftMTgxfpm1BcqS.jpg,sreejita_de,https://www.instagram.com/sreejita_de/,,,,,,,nm4449387,,0.32
247043,The Ba***ds of Bollywood,Aasmaan Singh,0,2011444,Lakshya Lalwani,Laksh Lalwani | Lakshya | لاکشیا لالوانی,Male,1996-04-19,,29,"Mumbai, India",India,Acting,"Laksh Lalwani (born 19 April 1996) is an Indian actor. In 2015, Lakshya made his acting debut with the television series Warrior High. He played the titular warrior in the period drama series Porus (2017–2018). Two films he was cast in were shelved due to production issues which raised doubts to himself whether he wanted to continue acting. He had a breakout performance in the Dharma Productions' action film Kill (2023). It premiered at the 2023 Toronto International Film Festival and was theatrically released the following year to largely positive reviews, emerging as his breakthrough role. This earned him the Filmfare Award for Best Male Debut.  He has since starred as an aspiring actor in the satirical drama series The Ba***ds of Bollywood for Netflix.",Unknown,,,https://image.tmdb.org/t/p/w500/iabAj9GCIkGnAMvzyIvdUXeCPTo.jpg,,,,,,,,,nm7786671,Q21932068,0.88
247043,The Ba***ds of Bollywood,Ajay Talvar,1,77235,Bobby Deol,बॉबी द्योल | Vijay Singh Deol,Male,1969-01-27,,57,"Mumbai, Maharashtra, India",India,Acting,"Bobby Deol (born January 27, 1969) is an Indian film actor who works in Hindi films. In a career spanning more than two decades, he has appeared in over forty films and is the recipient of a Filmfare Award and a Filmfare Best Actor Award nomination. He is the son of Dharmendra and the brother of Sunny Deol, also a successful actor in the Indian Film Industry. He is particularly noted for acting in several thriller films, often playing antiheroic characters who are forced to commit crimes to avenge the deaths of loved ones and his films commonly involve themes of jealousy, deceit, revenge and romantic thrillers often involving him caught in love triangles.

Deol briefly appeared as a child actor in the film Dharam Veer in 1977 and made his acting debut as an adult in Barsaat (1995) which ga",Unknown,,,https://image.tmdb.org/t/p/w500/2npVa3PduichY8e7qBiE54m9VVP.jpg,iambobbydeol,https://www.instagram.com/iambobbydeol/,thedeol,https://twitter.com/thedeol,,,,,nm0219967,Q48619,1.46
247043,The Ba***ds of Bollywood,Karishma Talvar,2,2242182,Sahher Bambba,,Female,1999-09-02,,26,"Shimla, Himachal Pradesh, India",India,Acting,Sahher Bambba (born 2 September 1999) is an Indian actress who primarily works in Hindi films and series. Bambba made her acting debut with the romantic drama Pal Pal Dil Ke Paas (2019). Bambba has since played Maham Begum in the historical drama The Empire (2021) and Karishma Talwar in the Netflix comedy drama miniseries The Ba***ds of Bollywood (2025).,Unknown,,,https://image.tmdb.org/t/p/w500/aZ9lsCku1wNGKSn4x9rBg44xDpv.jpg,sahherbambba,https://www.instagram.com/sahherbambba/,,,,,,,nm10487266,Q67287509,0.3
